k,method,rank,mean_f1
2,glove_pretrained,1,0.6103375
2,mpnet,2,0.5938022222222222
2,sroberta,3,0.5910911111111111
2,bge,4,0.5895244444444445
2,sroberta,5,0.5890222222222222
2,bge,6,0.5881866666666666
2,mpnet,7,0.5864977777777778
2,mpnet,8,0.5863511111111112
2,gte,9,0.5856866666666666
2,bge,10,0.5856555555555556
2,gte,11,0.5840977777777777
2,minilm,12,0.5794844444444445
2,mpnet,13,0.5790466666666666
2,instructor,14,0.5759488888888888
2,instructor,15,0.5759488888888888
2,bge,16,0.5748533333333333
2,minilm,17,0.5737644444444444
2,bge,18,0.5733222222222222
2,mpnet,19,0.571
2,mpnet,20,0.57018
2,instructor,21,0.5663444444444444
2,instructor,22,0.5663444444444444
2,minilm,23,0.5654311111111111
2,mpnet,24,0.5643266666666666
2,sroberta,25,0.5641111111111111
2,sroberta,26,0.56386
2,minilm,27,0.5618622222222223
2,mpnet,28,0.5616066666666667
2,sroberta,29,0.5610444444444445
2,instructor,30,0.5608244444444443
2,sroberta,31,0.5607777777777778
2,sroberta,32,0.5607777777777778
2,minilm,33,0.5589088888888889
2,gte,34,0.558271111111111
2,instructor,35,0.5571777777777778
2,instructor,36,0.5565755555555556
2,gte,37,0.55562
2,gte,38,0.5545822222222222
2,gte,39,0.5545822222222222
2,gte,40,0.55456
2,bge,41,0.5531777777777778
2,instructor,42,0.5518177777777779
2,instructor,43,0.5518177777777779
2,sroberta,44,0.5516733333333333
2,mpnet,45,0.5515222222222222
2,sroberta,46,0.5512288888888889
2,minilm,47,0.5505755555555556
2,minilm,48,0.5484333333333333
2,glove_pretrained,49,0.5478422222222222
2,sbert,50,0.5476622222222223
2,e5,51,0.5473822222222222
2,gte,52,0.546768888888889
2,minilm,53,0.5452088888888889
2,instructor,54,0.5427711111111111
2,sbert,55,0.5422266666666666
2,e5,56,0.54176
2,fasttext_pretrained,57,0.5414315789473685
2,gte,58,0.5414155555555555
2,glove_pretrained,59,0.5399288888888889
2,bge,60,0.5379066666666666
2,w2v_pretrained,61,0.5367733333333333
2,instructor,62,0.5357888888888889
2,w2v_pretrained,63,0.5356311111111112
2,e5,64,0.5344066666666667
2,minilm,65,0.5339577777777778
2,w2v_pretrained,66,0.5332844444444444
2,w2v_pretrained,67,0.5332844444444444
2,e5,68,0.5320466666666667
2,sbert,69,0.5289022222222222
2,e5,70,0.5286155555555556
2,w2v_pretrained,71,0.5274622222222223
2,fasttext_pretrained,72,0.5272977777777778
2,fasttext_pretrained,73,0.5266977777777778
2,w2v_self,74,0.5264022222222222
2,w2v_self,75,0.5264022222222222
2,w2v_self,76,0.5264022222222222
2,w2v_pretrained,77,0.5252688888888889
2,fasttext_pretrained,78,0.5252377777777778
2,instructor,79,0.5245533333333333
2,bge,80,0.5242266666666666
2,bge,81,0.5242155555555555
2,e5,82,0.5220622222222222
2,fasttext_pretrained,83,0.5215368421052632
2,w2v_pretrained,84,0.5176888888888889
2,fasttext_pretrained,85,0.5162888888888889
2,e5,86,0.5159555555555555
2,w2v_pretrained,87,0.5157733333333334
2,fasttext_pretrained,88,0.5143842105263158
2,fasttext_pretrained,89,0.5137377777777777
2,glove_pretrained,90,0.513623076923077
2,fasttext_pretrained,91,0.5121333333333333
2,e5,92,0.5102666666666666
2,glove_pretrained,93,0.5088022222222223
2,sbert,94,0.5059444444444444
2,fasttext_pretrained,95,0.5008857142857143
2,sbert,96,0.49982444444444446
2,mpnet,97,0.49953200000000003
2,mpnet,98,0.49953200000000003
2,sbert,99,0.49751333333333336
2,fasttext_pretrained,100,0.4961642857142857
2,w2v_self,101,0.49466666666666664
2,w2v_self,102,0.49466666666666664
2,w2v_self,103,0.49466666666666664
2,minilm,104,0.49379285714285714
2,minilm,105,0.49379285714285714
2,w2v_pretrained,106,0.4932488888888889
2,fasttext_pretrained,107,0.4926933333333333
2,w2v_pretrained,108,0.4922916666666666
2,e5,109,0.4918288888888889
2,sbert,110,0.4915311111111111
2,w2v_self,111,0.49085555555555554
2,w2v_self,112,0.49085555555555554
2,w2v_self,113,0.49085555555555554
2,mpnet,114,0.49050399999999994
2,fasttext_pretrained,115,0.4903933333333333
2,sroberta,116,0.48827037037037035
2,sroberta,117,0.48827037037037035
2,w2v_self,118,0.4878266666666667
2,w2v_self,119,0.4878266666666667
2,w2v_self,120,0.4878266666666667
2,w2v_pretrained,121,0.48744583333333336
2,w2v_pretrained,122,0.48571111111111115
2,w2v_pretrained,123,0.48571111111111115
2,w2v_pretrained,124,0.48571111111111115
2,sbert,125,0.4855933333333334
2,sbert,126,0.48325333333333337
2,fasttext_pretrained,127,0.48021111111111114
2,sroberta,128,0.48015555555555556
2,minilm,129,0.47905
2,w2v_self,130,0.4783842105263158
2,w2v_self,131,0.4783842105263158
2,w2v_self,132,0.4783842105263158
2,glove_pretrained,133,0.47802
2,w2v_pretrained,134,0.4733541666666667
2,bge,135,0.4687851851851852
2,bge,136,0.4687851851851852
2,bge,137,0.4687851851851852
2,e5,138,0.46790952380952383
2,e5,139,0.46790952380952383
2,e5,140,0.46790952380952383
2,glove_pretrained,141,0.46537555555555554
2,sroberta,142,0.46481666666666666
2,sroberta,143,0.46481666666666666
2,sroberta,144,0.46481666666666666
2,instructor,145,0.46378846153846154
2,instructor,146,0.4624576923076923
2,instructor,147,0.4620076923076923
2,bge,148,0.45387222222222223
2,bge,149,0.45277222222222224
2,bge,150,0.45277222222222224
2,minilm,151,0.4507125
2,minilm,152,0.4507125
2,minilm,153,0.4507125
2,gte,154,0.44833199999999995
2,glove_pretrained,155,0.44754888888888894
2,gte,156,0.447144
2,gte,157,0.447144
2,mpnet,158,0.44669166666666665
2,sbert,159,0.445025
2,sbert,160,0.445025
2,mpnet,161,0.44459166666666666
2,mpnet,162,0.44459166666666666
2,e5,163,0.44298333333333334
2,e5,164,0.44298333333333334
2,e5,165,0.44298333333333334
2,fasttext_pretrained,166,0.43827142857142853
2,sbert,167,0.438175
2,gte,168,0.4375928571428571
2,gte,169,0.4375928571428571
2,gte,170,0.4375928571428571
2,sbert,171,0.4343666666666667
2,glove_pretrained,172,0.43043846153846155
2,glove_pretrained,173,0.43043846153846155
2,glove_pretrained,174,0.4232311111111111
2,glove_pretrained,175,0.42317499999999997
2,glove_pretrained,176,0.42317499999999997
2,sbert,177,0.4086222222222222
2,glove_pretrained,178,0.40674444444444446
2,sbert,179,0.40546666666666664
2,glove_pretrained,180,0.39990888888888887
3,glove_pretrained,1,0.49002
3,mpnet,2,0.45013333333333333
3,mpnet,3,0.4460233333333334
3,sroberta,4,0.4366772727272727
3,sroberta,5,0.4356772727272727
3,gte,6,0.4285591666666667
3,minilm,7,0.4284925
3,sroberta,8,0.42844318181818186
3,bge,9,0.42725
3,gte,10,0.42605916666666666
3,mpnet,11,0.42540333333333336
3,minilm,12,0.4210433333333333
3,mpnet,13,0.41978000000000004
3,instructor,14,0.41903583333333333
3,sroberta,15,0.415115
3,w2v_pretrained,16,0.414536
3,w2v_pretrained,17,0.414536
3,minilm,18,0.4144408333333333
3,gte,19,0.41421916666666664
3,mpnet,20,0.4132416666666667
3,bge,21,0.41234333333333334
3,sroberta,22,0.4120783333333333
3,sroberta,23,0.41080583333333337
3,mpnet,24,0.4092421052631579
3,minilm,25,0.4089858333333333
3,bge,26,0.4084541666666667
3,mpnet,27,0.40823157894736845
3,mpnet,28,0.406665
3,sroberta,29,0.4066008333333333
3,mpnet,30,0.4052091666666667
3,mpnet,31,0.4048973684210526
3,sroberta,32,0.40375083333333334
3,instructor,33,0.40264833333333333
3,bge,34,0.402415
3,mpnet,35,0.4007
3,sroberta,36,0.4003816666666667
3,minilm,37,0.4001825
3,sroberta,38,0.39809083333333334
3,bge,39,0.39719189189189186
3,sroberta,40,0.3971666666666667
3,minilm,41,0.39690083333333337
3,bge,42,0.3964837837837838
3,w2v_pretrained,43,0.39627894736842106
3,w2v_pretrained,44,0.39627894736842106
3,sroberta,45,0.39542916666666666
3,instructor,46,0.39484
3,e5,47,0.39382
3,minilm,48,0.39310181818181816
3,minilm,49,0.39310181818181816
3,sbert,50,0.39305333333333337
3,gte,51,0.3923825
3,instructor,52,0.3920525
3,sbert,53,0.3911658333333333
3,w2v_pretrained,54,0.391056
3,bge,55,0.39091499999999996
3,bge,56,0.39050666666666667
3,bge,57,0.3903351351351352
3,minilm,58,0.3901308333333333
3,minilm,59,0.38943833333333333
3,gte,60,0.388245
3,instructor,61,0.38747583333333335
3,minilm,62,0.38745
3,minilm,63,0.38732363636363637
3,mpnet,64,0.3860883333333333
3,instructor,65,0.3857175
3,e5,66,0.3853775
3,e5,67,0.38491083333333337
3,e5,68,0.3846908333333333
3,bge,69,0.38401416666666666
3,w2v_pretrained,70,0.38273684210526315
3,instructor,71,0.3817083333333333
3,sbert,72,0.38087333333333334
3,gte,73,0.3804983333333333
3,e5,74,0.37927999999999995
3,bge,75,0.37793
3,minilm,76,0.3772933333333333
3,e5,77,0.37721916666666666
3,minilm,78,0.37670333333333333
3,e5,79,0.3765458333333333
3,glove_pretrained,80,0.37608416666666666
3,w2v_pretrained,81,0.37604750000000003
3,sbert,82,0.37587333333333334
3,minilm,83,0.3754766666666667
3,e5,84,0.3750925
3,fasttext_pretrained,85,0.3745975
3,instructor,86,0.3729791666666667
3,e5,87,0.3714316666666667
3,sbert,88,0.37128333333333335
3,gte,89,0.37124
3,sbert,90,0.3710775
3,w2v_pretrained,91,0.37099333333333334
3,w2v_self,92,0.37062249999999997
3,instructor,93,0.3705891666666667
3,w2v_self,94,0.3705225
3,w2v_self,95,0.3705225
3,w2v_pretrained,96,0.3698675
3,fasttext_pretrained,97,0.3692591666666667
3,gte,98,0.3690758333333333
3,glove_pretrained,99,0.36855
3,sbert,100,0.3683708333333333
3,w2v_pretrained,101,0.36761499999999997
3,instructor,102,0.367078125
3,bge,103,0.36689083333333333
3,w2v_pretrained,104,0.3662
3,sbert,105,0.3653666666666667
3,sbert,106,0.36437499999999995
3,sbert,107,0.3635275
3,w2v_self,108,0.36290416666666664
3,w2v_self,109,0.36290416666666664
3,sroberta,110,0.3628896551724138
