k,method,rank,mean_f1
7,instructor,19,0.23411500000000002
7,sbert,20,0.231935
7,bge,21,0.23033083333333335
7,sbert,22,0.22683833333333334
7,e5,23,0.22504083333333333
7,instructor,24,0.22377750000000002
7,e5,25,0.22072583333333334
7,sroberta,26,0.21901416666666668
7,w2v_self,27,0.21377416666666665
7,mpnet,28,0.20809999999999998
7,w2v_pretrained,29,0.20793416666666667
7,minilm,30,0.20726666666666668
7,w2v_pretrained,31,0.20515999999999998
7,glove_pretrained,32,0.2045825
7,w2v_self,33,0.20343916666666667
7,fasttext_pretrained,34,0.20058666666666666
7,e5,35,0.19974999999999998
7,e5,36,0.19636
7,w2v_self,37,0.19601583333333333
7,glove_pretrained,38,0.195325
7,fasttext_pretrained,39,0.19307083333333336
7,sroberta,40,0.19255625
7,w2v_pretrained,41,0.19218416666666668
7,glove_pretrained,42,0.19215083333333333
7,w2v_pretrained,43,0.18885384615384615
7,fasttext_pretrained,44,0.17920916666666667
7,gte,45,0.17406
7,minilm,46,0.15254137931034484
7,sbert,47,0.15216428571428572
7,glove_pretrained,48,0.1257
7,instructor,49,0.11035
7,w2v_self,50,0.09365714285714286
7,instructor,51,0.05675833333333333
8,logistic_regression,1,0.4441
8,minilm,2,0.307975
8,mpnet,3,0.23876444444444445
8,minilm,4,0.23821333333333333
8,minilm,5,0.23774444444444442
8,gte,6,0.23214666666666664
8,minilm,7,0.2295888888888889
8,gte,8,0.22954666666666665
8,mpnet,9,0.22723555555555555
8,sbert,10,0.22655777777777777
8,sroberta,11,0.22597777777777778
8,mpnet,12,0.22340666666666667
8,e5,13,0.22303333333333333
8,sbert,14,0.2225333333333333
8,bge,15,0.2220111111111111
8,instructor,16,0.22112666666666667
8,gte,17,0.2190111111111111
8,sroberta,18,0.21526888888888887
8,instructor,19,0.21188222222222225
8,bge,20,0.20941111111111113
8,sbert,21,0.20748666666666665
8,bge,22,0.20537333333333332
8,instructor,23,0.2030088888888889
8,e5,24,0.20299999999999999
8,e5,25,0.20115555555555556
8,gte,26,0.20020444444444443
8,sroberta,27,0.19821333333333332
8,fasttext_pretrained,28,0.19358888888888892
8,w2v_pretrained,29,0.19347555555555557
8,w2v_pretrained,30,0.19254666666666667
8,e5,31,0.18818444444444443
8,w2v_self,32,0.1870777777777778
8,glove_pretrained,33,0.18425833333333333
8,glove_pretrained,34,0.1838577777777778
8,w2v_self,35,0.18323555555555554
8,glove_pretrained,36,0.18052666666666667
8,glove_pretrained,37,0.17926000000000003
8,fasttext_pretrained,38,0.17394222222222222
8,w2v_self,39,0.17055555555555554
8,fasttext_pretrained,40,0.17020888888888888
8,w2v_pretrained,41,0.1662511111111111
8,w2v_pretrained,42,0.13787777777777777
8,instructor,43,0.0859
8,w2v_self,44,0.08397619047619048
8,sroberta,45,0.06884666666666667
9,minilm,1,0.23879
9,minilm,2,0.22505999999999998
9,bge,3,0.22193000000000002
9,sbert,4,0.22104
9,mpnet,5,0.22053000000000003
9,sroberta,6,0.21861000000000003
9,sbert,7,0.21777000000000002
9,mpnet,8,0.21238
9,gte,9,0.20985
9,minilm,10,0.20851999999999998
9,instructor,11,0.20628000000000002
9,gte,12,0.20569
9,instructor,13,0.20295000000000002
9,mpnet,14,0.19977
9,bge,15,0.19761
9,sbert,16,0.19295
9,e5,17,0.19075999999999999
9,e5,18,0.19071
9,w2v_pretrained,19,0.18934
9,sroberta,20,0.18867
9,gte,21,0.18802999999999997
9,w2v_pretrained,22,0.18736999999999998
9,instructor,23,0.18647
9,glove_pretrained,24,0.18514
9,sroberta,25,0.17262
9,bge,26,0.17228
9,e5,27,0.16833
9,glove_pretrained,28,0.16453
9,fasttext_pretrained,29,0.16189
9,fasttext_pretrained,30,0.16188
9,fasttext_pretrained,31,0.15996
9,w2v_pretrained,32,0.15937
9,glove_pretrained,33,0.15766
9,w2v_self,34,0.15475
9,w2v_self,35,0.15236
9,w2v_self,36,0.15055000000000002
9,instructor,37,0.1003
9,w2v_pretrained,38,0.06634999999999999
10,minilm,1,0.2574
10,minilm,2,0.225
10,minilm,3,0.2174
10,fasttext_pretrained,4,0.2139
10,instructor,5,0.2125
10,sroberta,6,0.2121
10,e5,7,0.2075
10,bge,8,0.2005
10,w2v_pretrained,9,0.1975
10,w2v_pretrained,10,0.1969
10,mpnet,11,0.1921
10,sbert,12,0.1919
10,sbert,13,0.1915
10,sroberta,14,0.1832
10,sroberta,15,0.1831
10,e5,16,0.1829
10,gte,17,0.1824
10,sbert,18,0.1813
10,mpnet,19,0.1764
10,bge,20,0.1754
10,bge,21,0.1724
10,fasttext_pretrained,22,0.1713
10,instructor,23,0.1697
10,instructor,24,0.1661
10,gte,25,0.1626
10,mpnet,26,0.162
10,fasttext_pretrained,27,0.1614
10,gte,28,0.1587
10,glove_pretrained,29,0.1495
10,w2v_pretrained,30,0.1412
10,e5,31,0.1404
10,w2v_self,32,0.14
10,glove_pretrained,33,0.1392
10,glove_pretrained,34,0.1216
10,w2v_self,35,0.1113
10,w2v_self,36,0.0953
10,bge,37,0.0945
10,w2v_pretrained,38,0.0607
