k,class_subset,embedding,clustering,precision,recall,f1,alpha
2,"[0, 1]",w2v_self,hac,0.6155,0.5751,0.4154,0.25
2,"[0, 1]",w2v_self,hac,0.6155,0.5751,0.4154,0.5
2,"[0, 1]",w2v_self,hac,0.3845,0.4249,0.3984,0.75
2,"[0, 1]",w2v_self,spectral,0.8536,0.5115,0.4368,0.25
2,"[0, 1]",w2v_self,spectral,0.8536,0.5115,0.4368,0.5
2,"[0, 1]",w2v_self,spectral,0.1464,0.4885,0.2253,0.75
2,"[0, 1]",w2v_self,hdbscan,0.649,0.501,0.2316,0.25
2,"[0, 1]",w2v_self,hdbscan,0.649,0.501,0.2316,0.5
2,"[0, 1]",w2v_self,hdbscan,0.649,0.501,0.2316,0.75
2,"[0, 1]",w2v_pretrained,kmeans,0.4643,0.4581,0.4525,0.25
2,"[0, 1]",w2v_pretrained,kmeans,0.4643,0.4581,0.4525,0.5
2,"[0, 1]",w2v_pretrained,kmeans,0.5357,0.5419,0.4985,0.75
2,"[0, 1]",w2v_pretrained,hac,0.481,0.4777,0.4697,0.25
2,"[0, 1]",w2v_pretrained,hac,0.481,0.4777,0.4697,0.5
2,"[0, 1]",w2v_pretrained,hac,0.519,0.5223,0.4827,0.75
2,"[0, 1]",w2v_pretrained,spectral,0.4185,0.4961,0.4143,0.25
2,"[0, 1]",w2v_pretrained,spectral,0.4185,0.4961,0.4143,0.5
2,"[0, 1]",w2v_pretrained,spectral,0.4185,0.4961,0.4143,0.75
2,"[0, 1]",w2v_pretrained,hdbscan,0.5331,0.5377,0.4829,0.25
2,"[0, 1]",w2v_pretrained,hdbscan,0.5331,0.5377,0.4829,0.5
2,"[0, 1]",w2v_pretrained,hdbscan,0.5331,0.5377,0.4829,0.75
2,"[0, 1]",fasttext_pretrained,kmeans,0.4486,0.4433,0.4441,0.25
2,"[0, 1]",fasttext_pretrained,kmeans,0.4486,0.4433,0.4441,0.5
2,"[0, 1]",fasttext_pretrained,kmeans,0.4486,0.4433,0.4441,0.75
2,"[0, 1]",fasttext_pretrained,hac,0.5127,0.5152,0.4904,0.25
2,"[0, 1]",fasttext_pretrained,hac,0.5127,0.5152,0.4904,0.5
2,"[0, 1]",fasttext_pretrained,hac,0.5127,0.5152,0.4904,0.75
2,"[0, 1]",fasttext_pretrained,spectral,0.3501,0.4951,0.4102,0.25
2,"[0, 1]",fasttext_pretrained,spectral,0.3501,0.4951,0.4102,0.5
2,"[0, 1]",fasttext_pretrained,spectral,0.3501,0.4951,0.4102,0.75
2,"[0, 1]",fasttext_pretrained,dbscan,0.5175,0.5101,0.494,0.25
2,"[0, 1]",fasttext_pretrained,dbscan,0.5175,0.5101,0.494,0.5
2,"[0, 1]",fasttext_pretrained,dbscan,0.5175,0.5101,0.494,0.75
2,"[0, 1]",fasttext_pretrained,hdbscan,0.5187,0.5075,0.4764,0.25
2,"[0, 1]",fasttext_pretrained,hdbscan,0.5187,0.5075,0.4764,0.5
2,"[0, 1]",fasttext_pretrained,hdbscan,0.5187,0.5075,0.4764,0.75
2,"[0, 1]",glove_pretrained,kmeans,0.463,0.4565,0.4507,0.25
2,"[0, 1]",glove_pretrained,kmeans,0.463,0.4565,0.4507,0.5
2,"[0, 1]",glove_pretrained,kmeans,0.463,0.4565,0.4507,0.75
2,"[0, 1]",glove_pretrained,hac,0.4817,0.4783,0.4511,0.25
2,"[0, 1]",glove_pretrained,hac,0.4817,0.4783,0.4511,0.5
2,"[0, 1]",glove_pretrained,hac,0.4817,0.4783,0.4511,0.75
2,"[0, 1]",glove_pretrained,spectral,0.44,0.4372,0.4383,0.25
2,"[0, 1]",glove_pretrained,spectral,0.44,0.4372,0.4383,0.5
2,"[0, 1]",glove_pretrained,spectral,0.44,0.4372,0.4383,0.75
2,"[0, 1]",glove_pretrained,hdbscan,0.4826,0.4919,0.4623,0.25
2,"[0, 1]",glove_pretrained,hdbscan,0.4826,0.4919,0.4623,0.5
2,"[0, 1]",glove_pretrained,hdbscan,0.4826,0.4919,0.4623,0.75
