k,class_subset,embedding,clustering,precision,recall,f1,alpha
2,"[0, 2]",mpnet,kmeans,0.4768,0.4612,0.3806,0.25
2,"[0, 2]",mpnet,kmeans,0.4768,0.4612,0.3806,0.5
2,"[0, 2]",mpnet,kmeans,0.4768,0.4612,0.3806,0.75
2,"[0, 2]",mpnet,hac,0.5014,0.5024,0.4337,0.25
2,"[0, 2]",mpnet,hac,0.5014,0.5024,0.4337,0.5
2,"[0, 2]",mpnet,hac,0.5014,0.5024,0.4337,0.75
2,"[0, 2]",mpnet,spectral,0.4132,0.4994,0.4523,0.25
2,"[0, 2]",mpnet,spectral,0.4132,0.4994,0.4523,0.5
2,"[0, 2]",mpnet,spectral,0.4132,0.4994,0.4523,0.75
2,"[1, 2]",mpnet,kmeans,0.5118,0.7143,0.3606,0.25
2,"[1, 2]",mpnet,kmeans,0.5118,0.7143,0.3606,0.5
2,"[1, 2]",mpnet,kmeans,0.5118,0.7143,0.3606,0.75
2,"[1, 2]",mpnet,hac,0.5144,0.7588,0.3862,0.25
2,"[1, 2]",mpnet,hac,0.5144,0.7588,0.3862,0.5
2,"[1, 2]",mpnet,hac,0.5144,0.7588,0.3862,0.75
2,"[1, 2]",mpnet,spectral,0.4903,0.3382,0.3877,0.25
2,"[1, 2]",mpnet,spectral,0.4903,0.3382,0.3877,0.5
2,"[1, 2]",mpnet,spectral,0.4903,0.3382,0.3877,0.75
2,"[1, 2]",mpnet,dbscan,0.5071,0.5055,0.0247,0.25
2,"[1, 2]",mpnet,dbscan,0.5071,0.5055,0.0247,0.5
2,"[1, 2]",mpnet,dbscan,0.5071,0.5055,0.0247,0.75
2,"[1, 2]",mpnet,hdbscan,0.5154,0.736,0.4458,0.25
2,"[1, 2]",mpnet,hdbscan,0.5154,0.736,0.4458,0.5
2,"[1, 2]",mpnet,hdbscan,0.5154,0.736,0.4458,0.75
3,"[0, 1, 2]",mpnet,kmeans,0.3332,0.2657,0.2449,0.25
3,"[0, 1, 2]",mpnet,kmeans,0.3332,0.2657,0.2449,0.5
3,"[0, 1, 2]",mpnet,kmeans,0.3332,0.2657,0.2449,0.75
3,"[0, 1, 2]",mpnet,hac,0.3637,0.4318,0.1852,0.25
3,"[0, 1, 2]",mpnet,hac,0.3637,0.4318,0.1852,0.5
3,"[0, 1, 2]",mpnet,hac,0.347,0.3157,0.3097,0.75
3,"[0, 1, 2]",mpnet,spectral,0.2746,0.3313,0.3003,0.25
3,"[0, 1, 2]",mpnet,spectral,0.2746,0.3313,0.3003,0.5
3,"[0, 1, 2]",mpnet,spectral,0.2746,0.3313,0.3003,0.75
2,"[0, 1]",minilm,kmeans,0.5014,0.6148,0.2811,0.25
2,"[0, 1]",minilm,kmeans,0.5014,0.6148,0.2811,0.5
2,"[0, 1]",minilm,kmeans,0.5014,0.6148,0.2811,0.75
2,"[0, 1]",minilm,hac,0.5013,0.6059,0.3107,0.25
2,"[0, 1]",minilm,hac,0.5013,0.6059,0.3107,0.5
2,"[0, 1]",minilm,hac,0.5013,0.6059,0.3107,0.75
2,"[0, 1]",minilm,spectral,0.4985,0.4983,0.4984,0.25
2,"[0, 1]",minilm,spectral,0.4985,0.4983,0.4984,0.5
2,"[0, 1]",minilm,spectral,0.4985,0.4983,0.4984,0.75
2,"[0, 2]",minilm,kmeans,0.4777,0.4628,0.3797,0.25
2,"[0, 2]",minilm,kmeans,0.4777,0.4628,0.3797,0.5
2,"[0, 2]",minilm,kmeans,0.4777,0.4628,0.3797,0.75
2,"[0, 2]",minilm,hac,0.5125,0.5201,0.3976,0.25
2,"[0, 2]",minilm,hac,0.5125,0.5201,0.3976,0.5
2,"[0, 2]",minilm,hac,0.4875,0.4799,0.4637,0.75
2,"[0, 2]",minilm,spectral,0.4131,0.4983,0.4517,0.25
2,"[0, 2]",minilm,spectral,0.4131,0.4983,0.4517,0.5
2,"[0, 2]",minilm,spectral,0.4131,0.4983,0.4517,0.75
2,"[0, 2]",minilm,dbscan,0.413,0.4976,0.4513,0.25
2,"[0, 2]",minilm,dbscan,0.413,0.4976,0.4513,0.5
2,"[0, 2]",minilm,dbscan,0.413,0.4976,0.4513,0.75
2,"[1, 2]",minilm,kmeans,0.4903,0.3371,0.3869,0.25
2,"[1, 2]",minilm,kmeans,0.4903,0.3371,0.3869,0.5
2,"[1, 2]",minilm,kmeans,0.4903,0.3371,0.3869,0.75
2,"[1, 2]",minilm,hac,0.4916,0.3758,0.4148,0.25
2,"[1, 2]",minilm,hac,0.4916,0.3758,0.4148,0.5
2,"[1, 2]",minilm,hac,0.4916,0.3758,0.4148,0.75
2,"[1, 2]",minilm,spectral,0.4903,0.3379,0.3875,0.25
2,"[1, 2]",minilm,spectral,0.4903,0.3379,0.3875,0.5
2,"[1, 2]",minilm,spectral,0.4903,0.3379,0.3875,0.75
2,"[1, 2]",minilm,dbscan,0.507,0.5016,0.0171,0.25
2,"[1, 2]",minilm,dbscan,0.507,0.5016,0.0171,0.5
2,"[1, 2]",minilm,dbscan,0.507,0.5016,0.0171,0.75
2,"[1, 2]",minilm,hdbscan,0.5167,0.7461,0.4549,0.25
2,"[1, 2]",minilm,hdbscan,0.5167,0.7461,0.4549,0.5
2,"[1, 2]",minilm,hdbscan,0.5167,0.7461,0.4549,0.75
3,"[0, 1, 2]",minilm,kmeans,0.329,0.4421,0.2204,0.25
3,"[0, 1, 2]",minilm,kmeans,0.3399,0.452,0.2446,0.5
3,"[0, 1, 2]",minilm,kmeans,0.3399,0.452,0.2446,0.75
3,"[0, 1, 2]",minilm,hac,0.3659,0.4966,0.22,0.25
3,"[0, 1, 2]",minilm,hac,0.3659,0.4966,0.22,0.5
3,"[0, 1, 2]",minilm,hac,0.3036,0.4401,0.2008,0.75
3,"[0, 1, 2]",minilm,spectral,0.2744,0.3301,0.2997,0.25
3,"[0, 1, 2]",minilm,spectral,0.2744,0.3301,0.2997,0.5
3,"[0, 1, 2]",minilm,spectral,0.2744,0.3301,0.2997,0.75
3,"[0, 1, 2]",minilm,dbscan,0.2746,0.3316,0.3004,0.25
3,"[0, 1, 2]",minilm,dbscan,0.2746,0.3316,0.3004,0.5
3,"[0, 1, 2]",minilm,dbscan,0.2746,0.3316,0.3004,0.75
2,"[0, 1]",e5,kmeans,0.4983,0.3601,0.362,0.25
2,"[0, 1]",e5,kmeans,0.4983,0.3601,0.362,0.5
2,"[0, 1]",e5,kmeans,0.4983,0.3601,0.362,0.75
2,"[0, 1]",e5,hac,0.4995,0.4702,0.4418,0.25
2,"[0, 1]",e5,hac,0.4995,0.4702,0.4418,0.5
2,"[0, 1]",e5,hac,0.4995,0.4702,0.4418,0.75
2,"[0, 1]",e5,spectral,0.4985,0.4983,0.4984,0.25
2,"[0, 1]",e5,spectral,0.4985,0.4983,0.4984,0.5
2,"[0, 1]",e5,spectral,0.4985,0.4983,0.4984,0.75
2,"[0, 2]",e5,kmeans,0.5256,0.5439,0.4891,0.25
2,"[0, 2]",e5,kmeans,0.5256,0.5439,0.4891,0.5
2,"[0, 2]",e5,kmeans,0.5256,0.5439,0.4891,0.75
2,"[0, 2]",e5,hac,0.4963,0.4935,0.4253,0.25
2,"[0, 2]",e5,hac,0.4963,0.4935,0.4253,0.5
2,"[0, 2]",e5,hac,0.4963,0.4935,0.4253,0.75
2,"[0, 2]",e5,spectral,0.4131,0.4983,0.4517,0.25
2,"[0, 2]",e5,spectral,0.4131,0.4983,0.4517,0.5
2,"[0, 2]",e5,spectral,0.4131,0.4983,0.4517,0.75
2,"[1, 2]",e5,kmeans,0.4902,0.3344,0.3848,0.25
2,"[1, 2]",e5,kmeans,0.4902,0.3344,0.3848,0.5
2,"[1, 2]",e5,kmeans,0.4902,0.3344,0.3848,0.75
2,"[1, 2]",e5,hac,0.4906,0.3477,0.3948,0.25
2,"[1, 2]",e5,hac,0.4906,0.3477,0.3948,0.5
2,"[1, 2]",e5,hac,0.4906,0.3477,0.3948,0.75
2,"[1, 2]",e5,spectral,0.4929,0.4935,0.4932,0.25
2,"[1, 2]",e5,spectral,0.4929,0.4935,0.4932,0.5
2,"[1, 2]",e5,spectral,0.4929,0.4935,0.4932,0.75
3,"[0, 1, 2]",e5,kmeans,0.3397,0.2818,0.2677,0.25
3,"[0, 1, 2]",e5,kmeans,0.3397,0.2818,0.2677,0.5
3,"[0, 1, 2]",e5,kmeans,0.3397,0.2818,0.2677,0.75
3,"[0, 1, 2]",e5,hac,0.3445,0.3393,0.2987,0.25
3,"[0, 1, 2]",e5,hac,0.3445,0.3393,0.2987,0.5
3,"[0, 1, 2]",e5,hac,0.3445,0.3393,0.2987,0.75
3,"[0, 1, 2]",e5,spectral,0.2746,0.3313,0.3003,0.25
3,"[0, 1, 2]",e5,spectral,0.2746,0.3313,0.3003,0.5
3,"[0, 1, 2]",e5,spectral,0.2746,0.3313,0.3003,0.75
2,"[0, 1]",instructor,kmeans,0.4981,0.3542,0.387,0.25
2,"[0, 1]",instructor,kmeans,0.4981,0.3542,0.387,0.5
2,"[0, 1]",instructor,kmeans,0.4981,0.3542,0.387,0.75
2,"[0, 1]",instructor,hac,0.5002,0.5107,0.4442,0.25
2,"[0, 1]",instructor,hac,0.5002,0.5107,0.4442,0.5
2,"[0, 1]",instructor,hac,0.5002,0.5107,0.4442,0.75
2,"[0, 1]",instructor,spectral,0.4985,0.4978,0.4982,0.25
2,"[0, 1]",instructor,spectral,0.4985,0.4978,0.4982,0.5
2,"[0, 1]",instructor,spectral,0.4985,0.4978,0.4982,0.75
2,"[0, 2]",instructor,kmeans,0.5311,0.5513,0.5094,0.25
2,"[0, 2]",instructor,kmeans,0.5311,0.5513,0.5094,0.5
2,"[0, 2]",instructor,kmeans,0.5311,0.5513,0.5094,0.75
2,"[0, 2]",instructor,hac,0.56,0.5862,0.4042,0.25
2,"[0, 2]",instructor,hac,0.56,0.5862,0.4042,0.5
2,"[0, 2]",instructor,hac,0.44,0.4138,0.4211,0.75
2,"[0, 2]",instructor,spectral,0.4131,0.4986,0.4518,0.25
2,"[0, 2]",instructor,spectral,0.4131,0.4986,0.4518,0.5
2,"[0, 2]",instructor,spectral,0.4131,0.4986,0.4518,0.75
2,"[1, 2]",instructor,kmeans,0.5129,0.7349,0.3631,0.25
2,"[1, 2]",instructor,kmeans,0.5129,0.7349,0.3631,0.5
2,"[1, 2]",instructor,kmeans,0.5129,0.7349,0.3631,0.75
2,"[1, 2]",instructor,hac,0.4878,0.2835,0.3586,0.25
2,"[1, 2]",instructor,hac,0.4878,0.2835,0.3586,0.5
2,"[1, 2]",instructor,hac,0.4878,0.2835,0.3586,0.75
2,"[1, 2]",instructor,spectral,0.4929,0.4935,0.4932,0.25
2,"[1, 2]",instructor,spectral,0.4929,0.4935,0.4932,0.5
2,"[1, 2]",instructor,spectral,0.4929,0.4935,0.4932,0.75
2,"[1, 2]",instructor,dbscan,0.5071,0.5065,0.0269,0.25
2,"[1, 2]",instructor,dbscan,0.5071,0.5065,0.0269,0.5
2,"[1, 2]",instructor,dbscan,0.5071,0.5065,0.0269,0.75
2,"[1, 2]",instructor,hdbscan,0.5154,0.736,0.4458,0.25
2,"[1, 2]",instructor,hdbscan,0.5154,0.736,0.4458,0.5
2,"[1, 2]",instructor,hdbscan,0.5154,0.736,0.4458,0.75
3,"[0, 1, 2]",instructor,kmeans,0.3675,0.2921,0.2555,0.25
3,"[0, 1, 2]",instructor,kmeans,0.3675,0.2921,0.2555,0.5
3,"[0, 1, 2]",instructor,kmeans,0.3371,0.2513,0.265,0.75
3,"[0, 1, 2]",instructor,hac,0.3769,0.4038,0.2446,0.25
3,"[0, 1, 2]",instructor,hac,0.3466,0.2771,0.2785,0.5
3,"[0, 1, 2]",instructor,hac,0.3179,0.2458,0.2317,0.75
3,"[0, 1, 2]",instructor,spectral,0.2745,0.3308,0.3,0.25
3,"[0, 1, 2]",instructor,spectral,0.2744,0.3302,0.2998,0.5
3,"[0, 1, 2]",instructor,spectral,0.2746,0.3314,0.3003,0.75
2,"[0, 1]",bge,kmeans,0.5017,0.6413,0.2889,0.25
2,"[0, 1]",bge,kmeans,0.5017,0.6413,0.2889,0.5
2,"[0, 1]",bge,kmeans,0.4983,0.3587,0.376,0.75
2,"[0, 1]",bge,hac,0.5016,0.6315,0.3171,0.25
2,"[0, 1]",bge,hac,0.5016,0.6315,0.3171,0.5
2,"[0, 1]",bge,hac,0.5016,0.6315,0.3171,0.75
2,"[0, 1]",bge,spectral,0.4985,0.4983,0.4984,0.25
2,"[0, 1]",bge,spectral,0.4985,0.4983,0.4984,0.5
2,"[0, 1]",bge,spectral,0.4985,0.4983,0.4984,0.75
2,"[0, 1]",bge,dbscan,0.4985,0.4997,0.4991,0.25
2,"[0, 1]",bge,dbscan,0.4985,0.4997,0.4991,0.5
2,"[0, 1]",bge,dbscan,0.4985,0.4997,0.4991,0.75
2,"[0, 2]",bge,kmeans,0.4765,0.4603,0.3851,0.25
2,"[0, 2]",bge,kmeans,0.4765,0.4603,0.3851,0.5
2,"[0, 2]",bge,kmeans,0.5235,0.5397,0.4928,0.75
2,"[0, 2]",bge,hac,0.5552,0.5806,0.4049,0.25
2,"[0, 2]",bge,hac,0.5552,0.5806,0.4049,0.5
2,"[0, 2]",bge,hac,0.4448,0.4194,0.4251,0.75
2,"[0, 2]",bge,spectral,0.4131,0.4983,0.4517,0.25
2,"[0, 2]",bge,spectral,0.4131,0.4983,0.4517,0.5
2,"[0, 2]",bge,spectral,0.4131,0.4983,0.4517,0.75
2,"[0, 2]",bge,dbscan,0.4133,0.4997,0.4524,0.25
2,"[0, 2]",bge,dbscan,0.4133,0.4997,0.4524,0.5
2,"[0, 2]",bge,dbscan,0.4133,0.4997,0.4524,0.75
2,"[1, 2]",bge,kmeans,0.49,0.3295,0.3811,0.25
2,"[1, 2]",bge,kmeans,0.49,0.3295,0.3811,0.5
2,"[1, 2]",bge,kmeans,0.49,0.3295,0.3811,0.75
2,"[1, 2]",bge,hac,0.4902,0.3544,0.4114,0.25
2,"[1, 2]",bge,hac,0.4902,0.3544,0.4114,0.5
2,"[1, 2]",bge,hac,0.4902,0.3544,0.4114,0.75
2,"[1, 2]",bge,spectral,0.4929,0.4935,0.4932,0.25
2,"[1, 2]",bge,spectral,0.4929,0.4935,0.4932,0.5
2,"[1, 2]",bge,spectral,0.4929,0.4935,0.4932,0.75
2,"[1, 2]",bge,dbscan,0.4928,0.4872,0.49,0.25
2,"[1, 2]",bge,dbscan,0.4928,0.4872,0.49,0.5
2,"[1, 2]",bge,dbscan,0.4928,0.4872,0.49,0.75
2,"[1, 2]",bge,hdbscan,0.5128,0.6502,0.4749,0.25
2,"[1, 2]",bge,hdbscan,0.5128,0.6502,0.4749,0.5
2,"[1, 2]",bge,hdbscan,0.5128,0.6502,0.4749,0.75
3,"[0, 1, 2]",bge,kmeans,0.3687,0.5153,0.2353,0.25
3,"[0, 1, 2]",bge,kmeans,0.3687,0.5153,0.2353,0.5
3,"[0, 1, 2]",bge,kmeans,0.3687,0.5153,0.2353,0.75
3,"[0, 1, 2]",bge,hac,0.3532,0.3198,0.2827,0.25
3,"[0, 1, 2]",bge,hac,0.3532,0.3198,0.2827,0.5
3,"[0, 1, 2]",bge,hac,0.3532,0.3198,0.2827,0.75
3,"[0, 1, 2]",bge,spectral,0.2745,0.3305,0.2999,0.25
3,"[0, 1, 2]",bge,spectral,0.2745,0.3305,0.2999,0.5
3,"[0, 1, 2]",bge,spectral,0.2745,0.3305,0.2999,0.75
2,"[0, 1]",gte,kmeans,0.4982,0.3572,0.3748,0.25
2,"[0, 1]",gte,kmeans,0.4982,0.3572,0.3748,0.5
2,"[0, 1]",gte,kmeans,0.4982,0.3572,0.3748,0.75
2,"[0, 1]",gte,hac,0.4979,0.3327,0.385,0.25
2,"[0, 1]",gte,hac,0.4979,0.3327,0.385,0.5
2,"[0, 1]",gte,hac,0.4979,0.3327,0.385,0.75
2,"[0, 1]",gte,spectral,0.4985,0.4976,0.4981,0.25
2,"[0, 1]",gte,spectral,0.4985,0.4976,0.4981,0.5
2,"[0, 1]",gte,spectral,0.4985,0.4976,0.4981,0.75
2,"[0, 2]",gte,kmeans,0.4744,0.4566,0.3839,0.25
2,"[0, 2]",gte,kmeans,0.5256,0.5434,0.4946,0.5
2,"[0, 2]",gte,kmeans,0.5256,0.5434,0.4946,0.75
2,"[0, 2]",gte,hac,0.5777,0.6352,0.5167,0.25
2,"[0, 2]",gte,hac,0.5777,0.6352,0.5167,0.5
2,"[0, 2]",gte,hac,0.5777,0.6352,0.5167,0.75
2,"[0, 2]",gte,spectral,0.587,0.5024,0.153,0.25
2,"[0, 2]",gte,spectral,0.587,0.5024,0.153,0.5
2,"[0, 2]",gte,spectral,0.413,0.4976,0.4513,0.75
2,"[1, 2]",gte,kmeans,0.4904,0.3404,0.3893,0.25
2,"[1, 2]",gte,kmeans,0.4904,0.3404,0.3893,0.5
2,"[1, 2]",gte,kmeans,0.4904,0.3404,0.3893,0.75
2,"[1, 2]",gte,hac,0.4895,0.3304,0.3945,0.25
2,"[1, 2]",gte,hac,0.4895,0.3304,0.3945,0.5
2,"[1, 2]",gte,hac,0.4895,0.3304,0.3945,0.75
2,"[1, 2]",gte,spectral,0.4892,0.3217,0.3882,0.25
2,"[1, 2]",gte,spectral,0.4892,0.3217,0.3882,0.5
2,"[1, 2]",gte,spectral,0.4892,0.3217,0.3882,0.75
3,"[0, 1, 2]",gte,kmeans,0.368,0.2901,0.2424,0.25
3,"[0, 1, 2]",gte,kmeans,0.368,0.2901,0.2424,0.5
3,"[0, 1, 2]",gte,kmeans,0.3361,0.2615,0.2654,0.75
3,"[0, 1, 2]",gte,hac,0.4049,0.351,0.3264,0.25
3,"[0, 1, 2]",gte,hac,0.4049,0.351,0.3264,0.5
3,"[0, 1, 2]",gte,hac,0.4049,0.351,0.3264,0.75
3,"[0, 1, 2]",gte,spectral,0.3914,0.3349,0.1022,0.25
3,"[0, 1, 2]",gte,spectral,0.3914,0.3349,0.1022,0.5
3,"[0, 1, 2]",gte,spectral,0.2744,0.3301,0.2997,0.75
2,"[0, 1]",w2v_self,kmeans,0.5027,0.7263,0.352,0.25
2,"[0, 1]",w2v_self,kmeans,0.5027,0.7263,0.352,0.5
2,"[0, 1]",w2v_self,kmeans,0.5027,0.7263,0.352,0.75
2,"[0, 1]",w2v_self,hac,0.5028,0.7347,0.3425,0.25
2,"[0, 1]",w2v_self,hac,0.5028,0.7347,0.3425,0.5
2,"[0, 1]",w2v_self,hac,0.5028,0.7347,0.3425,0.75
2,"[0, 1]",w2v_self,spectral,0.5015,0.5027,0.0084,0.25
2,"[0, 1]",w2v_self,spectral,0.5015,0.5027,0.0084,0.5
2,"[0, 1]",w2v_self,spectral,0.4985,0.4973,0.4979,0.75
2,"[0, 1]",w2v_self,dbscan,0.5015,0.5031,0.0091,0.25
2,"[0, 1]",w2v_self,dbscan,0.5015,0.5031,0.0091,0.5
2,"[0, 1]",w2v_self,dbscan,0.4985,0.4982,0.4983,0.75
2,"[0, 2]",w2v_self,kmeans,0.5836,0.6455,0.5251,0.25
2,"[0, 2]",w2v_self,kmeans,0.5836,0.6455,0.5251,0.5
2,"[0, 2]",w2v_self,kmeans,0.5836,0.6455,0.5251,0.75
2,"[0, 2]",w2v_self,hac,0.5836,0.6452,0.5214,0.25
2,"[0, 2]",w2v_self,hac,0.5836,0.6452,0.5214,0.5
2,"[0, 2]",w2v_self,hac,0.5836,0.6452,0.5214,0.75
2,"[0, 2]",w2v_self,spectral,0.587,0.5025,0.1532,0.25
2,"[0, 2]",w2v_self,spectral,0.587,0.5025,0.1532,0.5
2,"[0, 2]",w2v_self,spectral,0.587,0.5025,0.1532,0.75
2,"[0, 2]",w2v_self,dbscan,0.5871,0.5031,0.1545,0.25
2,"[0, 2]",w2v_self,dbscan,0.5871,0.5031,0.1545,0.5
2,"[0, 2]",w2v_self,dbscan,0.5871,0.5031,0.1545,0.75
2,"[1, 2]",w2v_self,kmeans,0.5065,0.5889,0.2197,0.25
2,"[1, 2]",w2v_self,kmeans,0.5065,0.5889,0.2197,0.5
2,"[1, 2]",w2v_self,kmeans,0.5065,0.5889,0.2197,0.75
2,"[1, 2]",w2v_self,hac,0.5084,0.5834,0.1594,0.25
2,"[1, 2]",w2v_self,hac,0.5084,0.5834,0.1594,0.5
2,"[1, 2]",w2v_self,hac,0.5084,0.5834,0.1594,0.75
2,"[1, 2]",w2v_self,spectral,0.5064,0.5872,0.2176,0.25
