k,method,rank,mean_f1
5,w2v_pretrained,86,0.249685101010101
5,glove_pretrained,87,0.24277411616161615
5,glove_pretrained,88,0.24114633838383837
5,sbert,89,0.23829242424242425
5,fasttext_pretrained,90,0.23795909090909093
5,fasttext_pretrained,91,0.2358445707070707
5,sbert,92,0.2311183080808081
5,glove_pretrained,93,0.22796616161616162
5,fasttext_pretrained,94,0.22780719696969698
5,glove_pretrained,95,0.22116452020202018
5,glove_pretrained,96,0.21984179292929293
5,gte,97,0.21431584158415842
5,glove_pretrained,98,0.2133906565656566
5,gte,99,0.21182871287128713
5,gte,100,0.21166534653465346
5,bge,101,0.20743846153846152
5,glove_pretrained,102,0.2070489898989899
5,w2v_self,103,0.20507411616161617
5,w2v_self,104,0.20478674242424244
5,bge,105,0.20414230769230768
5,glove_pretrained,106,0.2038689393939394
5,bge,107,0.20247884615384615
5,w2v_self,108,0.2021989898989899
5,instructor,109,0.20107777777777777
5,instructor,110,0.19726666666666667
5,w2v_pretrained,111,0.19628928571428572
5,instructor,112,0.19577407407407407
5,w2v_pretrained,113,0.19272142857142857
5,w2v_self,114,0.19271742424242425
5,w2v_self,115,0.19246010101010103
5,e5,116,0.19144358974358974
5,w2v_self,117,0.19116843434343433
5,e5,118,0.18659102564102564
5,e5,119,0.18574871794871795
5,w2v_pretrained,120,0.1808607142857143
5,w2v_pretrained,121,0.18075526315789475
5,w2v_pretrained,122,0.17918640350877194
5,w2v_self,123,0.17841969696969698
5,w2v_self,124,0.17833863636363637
5,gte,125,0.17703157894736843
5,gte,126,0.17540947368421053
5,w2v_self,127,0.17523030303030301
5,bge,128,0.1751066037735849
5,gte,129,0.17504947368421053
5,sroberta,130,0.17277368421052633
5,sroberta,131,0.17039473684210527
5,sroberta,132,0.1701719298245614
5,sbert,133,0.16983333333333334
5,w2v_pretrained,134,0.16868333333333335
5,bge,135,0.16815094339622644
5,bge,136,0.16795283018867926
5,sbert,137,0.16705714285714285
5,sbert,138,0.16456190476190477
5,fasttext_pretrained,139,0.164289156626506
5,fasttext_pretrained,140,0.16241807228915664
5,minilm,141,0.15591445086705202
5,minilm,142,0.1554884393063584
5,minilm,143,0.15540578034682082
5,mpnet,144,0.15337520661157023
5,mpnet,145,0.152401652892562
5,mpnet,146,0.1523173553719008
5,glove_pretrained,147,0.1487054945054945
5,fasttext_pretrained,148,0.1482855421686747
5,sroberta,149,0.143735
5,sroberta,150,0.14204833333333333
5,minilm,151,0.14177573333333335
5,minilm,152,0.14175786666666665
5,sroberta,153,0.14147083333333335
5,e5,154,0.1402686170212766
5,e5,155,0.1402627659574468
5,e5,156,0.13971010638297873
5,minilm,157,0.13938906666666667
5,glove_pretrained,158,0.12434835164835165
5,mpnet,159,0.12424406332453827
5,mpnet,160,0.12313060686015831
5,glove_pretrained,161,0.12300000000000001
5,mpnet,162,0.12286200527704486
5,glove_pretrained,163,0.12262380952380952
