embedding,k,difference
bge,2,0.003049999999999886
bge,2,-0.01563787878787881
bge,2,-0.03485454545454547
bge,2,0.025724242424242427
bge,2,0.007036363636363729
bge,2,-0.01218030303030293
bge,2,0.027448484848484722
bge,2,0.008760606060606024
bge,2,-0.010456060606060635
bge,3,0.029522272727272758
bge,3,-0.0022699999999999387
bge,3,-0.01285636363636361
bge,3,0.047439545454545484
bge,3,0.015647272727272787
bge,3,0.005060909090909116
bge,3,0.05626181818181819
bge,3,0.024469545454545494
bge,3,0.013883181818181822
bge,4,0.009120808080808118
bge,4,-0.018037575757575752
bge,4,-0.026667474747474773
bge,4,0.03680909090909096
bge,4,0.009650707070707087
bge,4,0.0010208080808080666
bge,4,0.04262363636363642
bge,4,0.015465252525252549
bge,4,0.006835353535353528
bge,5,0.020136742424242404
bge,5,-0.005371969696969681
bge,5,-0.012573358585858618
bge,5,0.03232020202020203
bge,5,0.006811489898989942
bge,5,-0.00038989898989899574
bge,5,0.0374838383838384
bge,5,0.011975126262626312
bge,5,0.0047737373737373745
bge,6,0.021254329004328998
bge,6,-0.0061625541125541194
bge,6,-0.014266774891774914
bge,6,0.03236158008658008
bge,6,0.00494469696969696
bge,6,-0.0031595238095238343
bge,6,0.03775194805194804
bge,6,0.01033506493506492
bge,6,0.002230844155844125
bge,7,0.0212891414141414
bge,7,-0.0066305555555555284
bge,7,-0.015576641414141446
bge,7,0.031225000000000003
bge,7,0.003305303030303075
bge,7,-0.005640782828282842
bge,7,0.037703787878787864
bge,7,0.009784090909090937
bge,7,0.0008380050505050196
bge,8,0.02093292929292931
bge,8,-0.0028882828282828232
bge,8,-0.009137575757575761
bge,8,0.03034464646464649
bge,8,0.006523434343434359
bge,8,0.0002741414141414211
bge,8,0.037167676767676766
bge,8,0.013346464646464634
bge,8,0.007097171717171696
bge,9,0.016541363636363632
bge,9,-0.004995909090909079
bge,9,-0.009871818181818176
bge,9,0.026756363636363606
bge,9,0.0052190909090908955
bge,9,0.00034318181818179805
bge,9,0.030100909090909095
bge,9,0.008563636363636384
bge,9,0.003687727272727287
bge,10,0.0045939393939394
bge,10,-0.015396969696969687
bge,10,-0.020618181818181813
bge,10,0.013762121212121226
bge,10,-0.0062287878787878614
bge,10,-0.011449999999999988
bge,10,0.018454545454545446
bge,10,-0.0015363636363636413
bge,10,-0.006757575757575768
bge,11,0.006216666666666648
bge,11,-0.010741666666666677
bge,11,-0.01769166666666666
bge,11,0.010091666666666638
bge,11,-0.006866666666666688
bge,11,-0.013816666666666672
bge,11,0.015449999999999992
bge,11,-0.0015083333333333337
bge,11,-0.008458333333333318
bge,12,0.004399999999999987
bge,12,-0.00789999999999999
bge,12,-0.00789999999999999
bge,12,0.024499999999999994
bge,12,0.012200000000000016
bge,12,0.012200000000000016
bge,12,0.011099999999999999
bge,12,-0.0011999999999999789
bge,12,-0.0011999999999999789
e5,2,0.003778787878787937
e5,2,-0.0268742424242423
e5,2,-0.0268742424242423
e5,2,0.010896969696969738
e5,2,-0.0197560606060605
e5,2,-0.0197560606060605
e5,2,0.022996969696969738
e5,2,-0.0076560606060605
e5,2,-0.0076560606060605
e5,3,0.01453909090909089
e5,3,-0.01261545454545454
e5,3,-0.026272272727272783
e5,3,0.03351272727272725
e5,3,0.006358181818181818
e5,3,-0.007298636363636424
e5,3,0.04327636363636367
e5,3,0.016121818181818237
e5,3,0.002464999999999995
e5,4,0.005254141414141489
e5,4,-0.011265454545454523
e5,4,-0.023686868686868645
e5,4,0.03266828282828288
e5,4,0.016148686868686868
e5,4,0.0037272727272727457
e5,4,0.04619959595959605
e5,4,0.02968000000000004
e5,4,0.017258585858585918
e5,5,0.001590782828282844
e5,5,-0.012179292929292929
e5,5,-0.019487752525252533
e5,5,0.023877525252525234
e5,5,0.010107449494949461
e5,5,0.0027989898989898565
e5,5,0.03835568181818183
e5,5,0.024585606060606058
e5,5,0.017277146464646453
e5,6,0.004313961038961034
e5,6,-0.015050324675324661
e5,6,-0.02275887445887445
e5,6,0.026706709956709956
e5,6,0.007342424242424261
e5,6,-0.0003661255411255282
e5,6,0.03662240259740257
e5,6,0.017258116883116875
e5,6,0.009549567099567086
e5,7,0.006971590909090913
e5,7,-0.008391414141414172
e5,7,-0.01748749999999999
e5,7,0.025541792929292956
e5,7,0.01017878787878787
e5,7,0.0010827020202020532
e5,7,0.035736616161616164
e5,7,0.02037361111111108
e5,7,0.011277525252525261
e5,8,0.008376767676767649
e5,8,-0.005723838383838414
e5,8,-0.01517737373737374
e5,8,0.025881414141414122
e5,8,0.011780808080808058
e5,8,0.0023272727272727334
e5,8,0.0339121212121212
e5,8,0.019811515151515136
e5,8,0.01035797979797981
e5,9,-0.00451409090909094
e5,9,-0.016450454545454546
e5,9,-0.01880090909090909
e5,9,0.00913545454545453
e5,9,-0.002800909090909076
e5,9,-0.005151363636363621
e5,9,0.01726772727272724
e5,9,0.005331363636363634
e5,9,0.0029809090909090896
e5,10,-0.004919696969696963
e5,10,-0.01630000000000001
e5,10,-0.020624242424242434
e5,10,0.009936363636363632
e5,10,-0.001443939393939414
e5,10,-0.005768181818181839
e5,10,0.018321212121212127
e5,10,0.006940909090909081
e5,10,0.002616666666666656
e5,11,-0.014774999999999983
e5,11,-0.02409166666666665
e5,11,-0.029583333333333323
e5,11,0.0007583333333333331
e5,11,-0.008558333333333334
e5,11,-0.014050000000000007
e5,11,0.00993333333333335
e5,11,0.000616666666666682
e5,11,-0.0048749999999999905
e5,12,-0.0015000000000000013
e5,12,-0.0015000000000000013
e5,12,-0.026599999999999985
e5,12,-0.00010000000000001674
e5,12,-0.00010000000000001674
e5,12,-0.0252
e5,12,0.0335
e5,12,0.0335
e5,12,0.008400000000000019
fasttext_pretrained,2,0.01592878787878793
fasttext_pretrained,2,-0.005228787878787888
fasttext_pretrained,2,-0.03029393939393943
fasttext_pretrained,2,0.050875757575757574
fasttext_pretrained,2,0.029718181818181755
fasttext_pretrained,2,0.0046530303030302145
fasttext_pretrained,2,0.056387878787878876
fasttext_pretrained,2,0.035230303030303056
fasttext_pretrained,2,0.010165151515151516
fasttext_pretrained,3,0.02375409090909092
fasttext_pretrained,3,0.008550454545454556
fasttext_pretrained,3,-0.010132727272727238
fasttext_pretrained,3,0.045256363636363595
fasttext_pretrained,3,0.03005272727272723
fasttext_pretrained,3,0.011369545454545438
fasttext_pretrained,3,0.06054727272727273
fasttext_pretrained,3,0.045343636363636364
