embedding,clustering,k,alpha,mean,std
e5,dbscan,2,0.75,0.36808620689655175,0.18270467333951404
e5,dbscan,3,0.25,0.24934411764705883,0.09278699030796278
e5,dbscan,3,0.5,0.2536323529411765,0.09086780848319344
e5,dbscan,3,0.75,0.25725588235294117,0.09047896186466195
e5,dbscan,4,0.25,0.22434705882352943,0.07452392966314227
e5,dbscan,4,0.5,0.22283411764705882,0.07732504761586324
e5,dbscan,4,0.75,0.22429411764705884,0.07615249324146094
e5,dbscan,5,0.25,0.18659102564102564,0.05036101202164727
e5,dbscan,5,0.5,0.18574871794871795,0.053342469296085306
e5,dbscan,5,0.75,0.19144358974358974,0.050201325235671806
e5,dbscan,6,0.25,0.16907416974169742,0.04258529824508606
e5,dbscan,6,0.5,0.16949261992619924,0.04263126592328304
e5,dbscan,6,0.75,0.17445166051660518,0.04001540614205927
e5,dbscan,7,0.25,0.1345908415841584,0.035349092670673384
e5,dbscan,7,0.5,0.13585519801980198,0.033551734028038446
e5,dbscan,7,0.75,0.1400571782178218,0.03329601087825511
e5,dbscan,8,0.25,0.08313896103896104,0.060504289799428755
e5,dbscan,8,0.5,0.08527272727272728,0.060322215180385885
e5,dbscan,8,0.75,0.0850051948051948,0.062325388565601325
e5,dbscan,9,0.25,0.12977333333333332,0.03442714379505011
e5,dbscan,9,0.5,0.13270333333333334,0.034552713185880886
e5,dbscan,9,0.75,0.13328333333333334,0.03379536882507703
e5,dbscan,10,0.25,0.026972340425531916,0.026118698134275708
e5,dbscan,10,0.5,0.028297872340425533,0.025477948601484196
e5,dbscan,10,0.75,0.02692553191489362,0.026498740479379855
e5,dbscan,11,0.25,0.0275,
e5,dbscan,11,0.5,0.0786,
e5,dbscan,11,0.75,0.0786,
e5,dbscan,12,0.25,0.031,
e5,dbscan,12,0.5,0.0766,
e5,dbscan,12,0.75,0.0766,
e5,hac,2,0.25,0.5862121212121212,0.20081623403205195
e5,hac,2,0.5,0.6168651515151514,0.17548078614298862
e5,hac,2,0.75,0.6168651515151514,0.17548078614298862
e5,hac,3,0.25,0.39359954545454545,0.14213192132365335
e5,hac,3,0.5,0.4207540909090909,0.14370789701179726
e5,hac,3,0.75,0.4344109090909091,0.1395352146812986
e5,hac,4,0.25,0.29982303030303026,0.11709303454854403
e5,hac,4,0.5,0.31634262626262627,0.13077121359393154
e5,hac,4,0.75,0.3287640404040404,0.1371333338575896
e5,hac,5,0.25,0.2557915404040404,0.10402019322411726
e5,hac,5,0.5,0.26956161616161617,0.1146169781172597
e5,hac,5,0.75,0.2768700757575758,0.1240934285726368
e5,hac,6,0.25,0.21938755411255412,0.08907331445906823
e5,hac,6,0.5,0.2387518398268398,0.09911202317852194
e5,hac,6,0.75,0.2464603896103896,0.10583170315913928
e5,hac,7,0.25,0.19350479797979797,0.07766047943095551
e5,hac,7,0.5,0.20886780303030306,0.08577698901495613
e5,hac,7,0.75,0.21796388888888887,0.09030157667485599
e5,hac,8,0.25,0.16883515151515152,0.06603552547090004
e5,hac,8,0.5,0.18293575757575758,0.07391280557602482
e5,hac,8,0.75,0.1923892929292929,0.0788404876726584
e5,hac,9,0.25,0.16310454545454547,0.0536389287965452
e5,hac,9,0.5,0.17504090909090908,0.061585490634596944
e5,hac,9,0.75,0.17739136363636362,0.06594861821681598
e5,hac,10,0.25,0.1522090909090909,0.044874713548767264
e5,hac,10,0.5,0.16358939393939395,0.05256448092592236
e5,hac,10,0.75,0.16791363636363638,0.05525377505060318
e5,hac,11,0.25,0.14795,0.03612029145155745
e5,hac,11,0.5,0.15726666666666667,0.04741780128588713
e5,hac,11,0.75,0.16275833333333334,0.041273576366249225
e5,hac,12,0.25,0.1277,
e5,hac,12,0.5,0.1277,
e5,hac,12,0.75,0.1528,
e5,hdbscan,2,0.25,0.5164272727272727,0.15604803429182468
e5,hdbscan,2,0.5,0.5164272727272727,0.15604803429182468
e5,hdbscan,2,0.75,0.5164272727272727,0.15604803429182468
e5,hdbscan,3,0.25,0.2895183673469388,0.09571576775682736
e5,hdbscan,3,0.5,0.2923469387755102,0.0983927061618408
e5,hdbscan,3,0.75,0.2930612244897959,0.09734461082567807
e5,hdbscan,4,0.25,0.19999906542056073,0.09482029626627404
e5,hdbscan,4,0.5,0.20067570093457945,0.09423903053238238
e5,hdbscan,4,0.75,0.20089439252336447,0.09423125891623656
e5,hdbscan,5,0.25,0.1402686170212766,0.05508338185302271
e5,hdbscan,5,0.5,0.13971010638297873,0.05452038478594837
e5,hdbscan,5,0.75,0.1402627659574468,0.05438914248373525
e5,hdbscan,6,0.25,0.13666153846153845,0.04800672762682223
e5,hdbscan,6,0.5,0.13473846153846153,0.05063122453028267
e5,hdbscan,6,0.75,0.13510769230769232,0.04826113794656562
e5,hdbscan,7,0.25,0.12074,0.03759864654774454
e5,hdbscan,7,0.5,0.11865,0.04096367632156296
e5,hdbscan,7,0.75,0.12011000000000001,0.031594389445666525
e5,hdbscan,8,0.25,0.11533333333333333,0.032362375273353054
e5,hdbscan,8,0.5,0.1022,0.023607625886564707
e5,hdbscan,8,0.75,0.09296666666666668,0.014776445219785897
e5,hdbscan,11,0.25,0.0581,
e5,hdbscan,11,0.5,0.0667,
e5,hdbscan,11,0.75,0.0714,
e5,hdbscan,12,0.25,0.0518,
e5,hdbscan,12,0.5,0.0518,
e5,hdbscan,12,0.75,0.062,
e5,kmeans,2,0.25,0.5899909090909091,0.23307274976992629
e5,kmeans,2,0.5,0.5971090909090909,0.22885587653319336
e5,kmeans,2,0.75,0.6092090909090909,0.22077758994919808
e5,kmeans,3,0.25,0.40813863636363634,0.16837043609718627
e5,kmeans,3,0.5,0.4271122727272727,0.16847999565363952
e5,kmeans,3,0.75,0.4368759090909091,0.16511169766145964
e5,kmeans,4,0.25,0.30507717171717175,0.13463508449059738
e5,kmeans,4,0.5,0.33249131313131314,0.13958939071902499
e5,kmeans,4,0.75,0.3460226262626263,0.14007792948612982
e5,kmeans,5,0.25,0.25738232323232324,0.10135642528376017
e5,kmeans,5,0.5,0.27966906565656563,0.11053511144580724
e5,kmeans,5,0.75,0.2941472222222222,0.11219516167497118
e5,kmeans,6,0.25,0.22370151515151515,0.08518207074535535
e5,kmeans,6,0.5,0.24609426406926407,0.09289542997178069
e5,kmeans,6,0.75,0.2560099567099567,0.09716046365200653
e5,kmeans,7,0.25,0.20047638888888888,0.07229478938364485
e5,kmeans,7,0.5,0.21904659090909093,0.08001910289304141
e5,kmeans,7,0.75,0.22924141414141413,0.08651165996124026
e5,kmeans,8,0.25,0.17721191919191917,0.058633355385123195
e5,kmeans,8,0.5,0.19471656565656564,0.06961655045672079
e5,kmeans,8,0.75,0.20274727272727272,0.07345579261887773
e5,kmeans,9,0.25,0.15859045454545453,0.046064224073769804
e5,kmeans,9,0.5,0.17224,0.0514721588973351
e5,kmeans,9,0.75,0.18037227272727271,0.05727193806558577
e5,kmeans,10,0.25,0.14728939393939394,0.038543602197981836
e5,kmeans,10,0.5,0.16214545454545454,0.04448882377136354
e5,kmeans,10,0.75,0.17053030303030303,0.04833918292711004
e5,kmeans,11,0.25,0.13317500000000002,0.028457915498951335
e5,kmeans,11,0.5,0.14870833333333333,0.030873567933909045
e5,kmeans,11,0.75,0.15788333333333335,0.028716983677175283
e5,kmeans,12,0.25,0.1262,
e5,kmeans,12,0.5,0.1276,
e5,kmeans,12,0.75,0.1612,
e5,spectral,2,0.25,0.6839136363636363,0.22322335271159288
e5,spectral,2,0.5,0.6976757575757575,0.20927956499940537
e5,spectral,2,0.75,0.7023742424242424,0.2030446614838951
e5,spectral,3,0.25,0.4846086363636364,0.19397447854524352
e5,spectral,3,0.5,0.4985886363636363,0.18885906128670515
e5,spectral,3,0.75,0.5019731818181818,0.18757844595552572
e5,spectral,4,0.25,0.34681535353535353,0.1603000645507228
e5,spectral,4,0.5,0.3740456565656566,0.15351299479580666
e5,spectral,4,0.75,0.3813256565656566,0.15250148127084168
e5,spectral,5,0.25,0.2705185606060606,0.13596272996958644
e5,spectral,5,0.5,0.29939747474747475,0.13113981332291313
e5,spectral,5,0.75,0.3095544191919192,0.13225289437842205
e5,spectral,6,0.25,0.2186099567099567,0.119576392027129
e5,spectral,6,0.5,0.2501090909090909,0.11504199903687905
e5,spectral,6,0.75,0.2608797619047619,0.11711563810425708
e5,spectral,7,0.25,0.17866275252525252,0.10097159550517934
e5,spectral,7,0.5,0.20278838383838382,0.10934785372354609
e5,spectral,7,0.75,0.21225631313131313,0.11244072268025311
