embedding,clustering,k,mean,std
gte,dbscan,2,0.41123333333333334,0.1697218155296091
gte,dbscan,3,0.215,0.07368052659963827
gte,dbscan,4,0.1753,
gte,hac,2,0.53281,0.25906377357279764
gte,hac,3,0.41920999999999997,0.11188317766511838
gte,hac,4,0.42257999999999996,0.14966844022705653
gte,hac,5,0.47,
gte,hdbscan,2,0.4661555555555556,0.11352489937356376
gte,hdbscan,3,0.2774666666666667,0.06460633611857795
gte,hdbscan,4,0.19905,0.03811305550595492
gte,kmeans,2,0.78255,0.12160846324714959
gte,kmeans,3,0.6672,0.11664658874852134
gte,kmeans,4,0.58746,0.09567511693225147
gte,kmeans,5,0.5376,
gte,spectral,2,0.59209,0.21806297994437807
gte,spectral,3,0.49849,0.14578044717237554
gte,spectral,4,0.40127999999999997,0.09003097800201884
gte,spectral,5,0.357,
instructor,dbscan,2,0.28140000000000004,0.027013885318480188
instructor,dbscan,3,0.17443333333333333,0.006468642309892663
instructor,hac,2,0.69621,0.16358180726066898
instructor,hac,3,0.52232,0.1516547013595175
instructor,hac,4,0.31288,0.1274936155264255
instructor,hac,5,0.1589,
instructor,hdbscan,2,0.4361625,0.08302314543891617
instructor,hdbscan,3,0.24808333333333332,0.0540448116535405
instructor,hdbscan,4,0.19063333333333332,0.017404692853748772
instructor,kmeans,2,0.7686900000000001,0.13124750537311808
instructor,kmeans,3,0.63432,0.15737595326690373
instructor,kmeans,4,0.55538,0.12825032943427475
instructor,kmeans,5,0.4044,
instructor,spectral,2,0.69001,0.15660022314444155
instructor,spectral,3,0.42984999999999995,0.13950586009196891
instructor,spectral,4,0.32258,0.06256378345336862
instructor,spectral,5,0.265,
logistic_regression,supervised,2,0.80447,0.07031367892838807
logistic_regression,supervised,3,0.7114900000000001,0.06761755935652612
logistic_regression,supervised,4,0.65034,0.05654408014991492
logistic_regression,supervised,5,0.6113,
minilm,dbscan,2,0.312675,0.06250868606308513
minilm,dbscan,3,0.16318333333333332,0.01553800716522768
minilm,dbscan,4,0.10776666666666668,0.003523256069793019
minilm,hac,2,0.72997,0.11515277822672508
minilm,hac,3,0.57643,0.10219344456035874
minilm,hac,4,0.47168,0.13396181172259503
minilm,hac,5,0.3399,
minilm,hdbscan,2,0.46014999999999995,0.1344504059743468
minilm,hdbscan,3,0.2377142857142857,0.07984151861806045
minilm,hdbscan,4,0.117,
minilm,kmeans,2,0.7706999999999999,0.11709516547568387
minilm,kmeans,3,0.65483,0.12335251247272318
minilm,kmeans,4,0.56274,0.11150808490867377
minilm,kmeans,5,0.4824,
minilm,spectral,2,0.72131,0.1434476400797324
minilm,spectral,3,0.52669,0.1454075074479383
minilm,spectral,4,0.41581999999999997,0.10054445285544102
minilm,spectral,5,0.3057,
mpnet,dbscan,2,0.33012857142857144,0.061284519912881606
mpnet,dbscan,3,0.1459,
mpnet,dbscan,4,0.097,
mpnet,hac,2,0.67401,0.17987949948043921
mpnet,hac,3,0.6031799999999999,0.09378764192460418
mpnet,hac,4,0.53454,0.0637645120737233
mpnet,hac,5,0.4617,
mpnet,hdbscan,2,0.47462222222222217,0.11036115459909092
mpnet,hdbscan,3,0.28300000000000003,0.06927707052120492
mpnet,kmeans,2,0.77393,0.11928606186623635
mpnet,kmeans,3,0.66591,0.10681994663919282
mpnet,kmeans,4,0.5917600000000001,0.08438295443986303
mpnet,kmeans,5,0.5464,
mpnet,spectral,2,0.72892,0.15052015590389659
mpnet,spectral,3,0.62255,0.11100298544533738
mpnet,spectral,4,0.47336,0.07159984636855027
mpnet,spectral,5,0.3282,
sbert,dbscan,2,0.32888,0.05670372121827632
sbert,dbscan,3,0.15483333333333335,0.02009013024679862
sbert,dbscan,4,0.1106,
sbert,dbscan,5,0.0753,
sbert,hac,2,0.71689,0.10495455577428629
sbert,hac,3,0.5859300000000001,0.09114328219286864
sbert,hac,4,0.48894000000000004,0.0509927249713133
sbert,hac,5,0.4617,
sbert,hdbscan,2,0.44626,0.10480754001714021
sbert,hdbscan,3,0.2154,0.08722297098050874
sbert,hdbscan,4,0.1226,0.025173001410241088
sbert,kmeans,2,0.7657,0.11424523330683574
sbert,kmeans,3,0.6384399999999999,0.10654860341125495
sbert,kmeans,4,0.55892,0.08237761831954116
sbert,kmeans,5,0.5079,
sbert,spectral,2,0.71779,0.12288942138723288
sbert,spectral,3,0.44934,0.12958478305727103
sbert,spectral,4,0.31586,0.07505133576426208
sbert,spectral,5,0.2915,
sroberta,dbscan,2,0.33923000000000003,0.06155685808890653
sroberta,dbscan,3,0.15866666666666665,0.02950022598783495
sroberta,dbscan,4,0.1049,
sroberta,dbscan,5,0.0742,
sroberta,hac,2,0.70564,0.12916740386886402
sroberta,hac,3,0.59385,0.0867747563138805
sroberta,hac,4,0.48646,0.07909344473469337
sroberta,hac,5,0.4794,
sroberta,hdbscan,2,0.46936,0.11317123898470553
sroberta,hdbscan,3,0.31205,0.065124534547281
sroberta,hdbscan,4,0.2117,
sroberta,kmeans,2,0.7701100000000001,0.10908781834426388
sroberta,kmeans,3,0.6614,0.10084891890568011
sroberta,kmeans,4,0.58778,0.0826194105522425
sroberta,kmeans,5,0.5397,
sroberta,spectral,2,0.69811,0.16442900156467397
sroberta,spectral,3,0.57822,0.11242771307229667
sroberta,spectral,4,0.50686,0.03922611375091856
sroberta,spectral,5,0.4009,
w2v_pretrained,dbscan,2,0.32845,0.07228802805444345
w2v_pretrained,dbscan,3,0.2612,0.08898408097332168
w2v_pretrained,dbscan,4,0.11099999999999999,0.00791959594928933
w2v_pretrained,hac,2,0.68347,0.16951987789047038
w2v_pretrained,hac,3,0.46921,0.16689248335380477
w2v_pretrained,hac,4,0.30496,0.05621168028088113
w2v_pretrained,hac,5,0.4358,
w2v_pretrained,hdbscan,2,0.4290666666666667,0.08206073969932275
w2v_pretrained,hdbscan,3,0.2495,0.04522897301509287
w2v_pretrained,kmeans,2,0.61059,0.2951307410849187
w2v_pretrained,kmeans,3,0.49641,0.1768033084783452
w2v_pretrained,kmeans,4,0.37522,0.11926345626385308
w2v_pretrained,kmeans,5,0.2492,
w2v_pretrained,spectral,2,0.74783,0.15027592436729328
w2v_pretrained,spectral,3,0.5398400000000001,0.14538898934314873
w2v_pretrained,spectral,4,0.44017999999999996,0.12466874909134207
w2v_pretrained,spectral,5,0.3138,
w2v_self,dbscan,2,0.3911285714285714,0.03629080298026459
w2v_self,hac,2,0.68313,0.1809894904867867
w2v_self,hac,3,0.48438,0.18990940998275996
w2v_self,hac,4,0.41353999999999996,0.03919353262975923
w2v_self,hac,5,0.3945,
w2v_self,hdbscan,2,0.47184,0.12717551476426409
w2v_self,hdbscan,3,0.297825,0.09617296546178809
w2v_self,hdbscan,4,0.1066,0.00042426406871192107
w2v_self,kmeans,2,0.7724,0.10176325466493294
w2v_self,kmeans,3,0.6071500000000001,0.18212800901197668
w2v_self,kmeans,4,0.44720000000000004,0.19251596037731525
w2v_self,kmeans,5,0.4087,
w2v_self,spectral,2,0.7606499999999999,0.10746976060476009
w2v_self,spectral,3,0.61724,0.1315353454821597
w2v_self,spectral,4,0.47222,0.15671487485238925
w2v_self,spectral,5,0.3144,
